(89,60,75)
(23,78,87)
(79,73,99)
(96,20,90)
(74,93,12)
(44,12,1)
(33,87,89)
(92,26,38)
(94,47,57)
(74,8,9)
(95,21,98)
(56,80,62)
(74,28,60)
(33,48,86)
(13,3,32)
(52,17,27)
(1,75,50)
(51,14,68)
(53,59,19)
(87,44,86)
(63,1,27)
(53,61,45)
(25,8,53)
(69,26,27)
(12,2,99)
(32,38,94)
(42,2,99)
(36,64,15)
(60,53,48)
(85,48,9)
(61,65,22)
(71,6,53)
(53,54,9)
(52,89,12)
(97,83,60)
(56,32,70)
(93,19,53)
(24,63,6)
(37,51,45)
(63,53,60)
(16,37,3)
(10,74,17)
(36,4,78)
(62,93,79)
(4,55,97)
(20,23,76)
(51,59,4)
(87,56,74)
(12,88,18)
(73,24,82)
(74,81,52)
(39,23,97)
(18,33,57)
(83,37,31)
(49,24,94)
(32,53,83)
(97,74,15)
(43,59,94)
(89,23,90)
(66,75,94)
(70,94,92)
(72,47,99)
(90,43,62)
(81,40,53)
(57,36,73)
(57,1,42)
(63,39,70)
(74,73,10)
(58,32,96)
(64,74,7)
(32,76,61)
(11,19,76)
(53,53,90)
(4,31,88)
(2,39,58)
(5,49,58)
(11,81,57)
(13,91,21)
(89,51,46)
(97,59,85)
(66,97,28)
(87,59,14)
(42,33,18)
(49,35,11)
(88,78,87)
(88,92,10)
(76,80,91)
(44,8,21)
(39,37,82)
(2,78,14)
(25,25,97)
(67,61,31)
(68,49,83)
(37,19,88)
(55,69,45)
(42,83,73)
(4,43,43)
(51,18,29)
(88,2,87)
(27,58,4)
(86,37,81)
(53,60,66)
(77,23,2)
(94,32,5)
(23,48,64)
(89,27,6)
(42,85,33)
(40,27,6)
(11,63,72)
(20,33,84)
(43,73,51)
(24,84,92)
(41,88,77)
(51,23,91)
(50,48,98)
(95,63,24)
(32,25,56)
(13,80,93)
(85,18,38)
(70,42,97)
(43,42,82)
(32,28,65)
(26,23,23)
(82,49,12)
(3,18,1)
(96,69,39)
(76,65,75)
(87,84,33)
(75,3,0)
(38,75,78)
(44,42,41)
(91,39,78)
(17,46,35)
(49,14,40)
(68,74,56)
(81,84,41)
(91,10,43)
(17,77,45)
(59,44,77)
(56,7,55)
(47,43,31)
(26,9,29)
(34,46,35)
(53,10,35)
(55,75,60)
(80,48,22)
(73,96,12)
(82,60,84)
(8,85,13)
(71,35,21)
(57,33,53)
(90,91,7)
(97,78,2)
(85,69,40)
(20,0,45)
(77,7,83)
(83,48,6)
(1,45,49)
(6,49,15)
(92,82,61)
(31,83,59)
(75,6,73)
(84,69,12)
(68,37,42)
(23,58,38)
(53,44,56)
(74,38,43)
(94,92,83)
(29,54,83)
(1,54,50)
(41,55,8)
(4,73,61)
(28,45,69)
(85,91,85)
(81,46,78)
(23,2,30)
(9,2,81)
(78,62,34)
(79,95,96)
(84,13,35)
(98,44,0)
(80,66,70)
(79,77,21)
(31,48,22)
(65,92,99)
(97,24,83)
(24,54,23)
(89,36,10)
(11,3,83)
(80,75,81)
(1,56,26)
(52,69,25)
(74,44,41)
(80,33,45)
(51,66,58)
(69,75,2)
(0,54,22)
(42,98,3)
(30,79,43)
(37,56,39)
(56,64,74)
(7,30,92)
(33,34,22)
(69,14,73)
(86,41,83)
(98,27,80)
(44,73,87)
(84,42,65)
(43,18,77)
(73,21,36)
(53,96,94)
(73,14,41)
(83,74,76)
(74,33,11)
(3,93,18)
(69,19,52)
(18,69,64)
(36,11,49)
(41,20,25)
(17,75,87)
(21,32,67)
(34,62,60)
(19,82,64)
(12,21,1)
(20,81,0)
(27,9,11)
(37,92,78)
(96,45,17)
(75,97,76)
(63,40,72)
(77,54,95)
(94,26,89)
(74,25,10)
(97,69,17)
(94,37,29)
(3,85,25)
(17,50,15)
(34,76,73)
(16,52,31)
(4,4,69)
(81,99,86)
(85,8,16)
(30,62,61)
(21,27,59)
(35,64,89)
(83,99,53)
(22,19,48)
(65,39,52)
(14,56,61)
(86,72,46)
(24,6,98)
(98,32,29)
(71,95,46)
(37,91,14)
(26,47,13)
(63,71,6)
(63,23,62)
(78,49,70)
(59,13,19)
(22,48,70)
(37,0,70)
(71,42,17)
(89,9,68)
(63,80,57)
(53,17,23)
(17,63,89)
(8,60,16)
(85,46,14)
(81,76,67)
(39,79,57)
(64,29,75)
(36,44,76)
(86,56,91)
(90,36,13)
(70,27,70)
(30,49,67)
(57,82,71)
(21,46,63)
(63,10,47)
(27,21,11)
(15,2,54)
(95,16,64)
(84,64,36)
(27,20,44)
(82,3,97)
(38,55,66)
(21,95,48)
(82,34,94)
(73,61,90)
(59,31,67)
(83,0,70)
(46,78,7)
(66,54,67)
(32,55,26)
(48,14,62)
(63,73,39)
(50,19,79)
(45,63,57)
(75,39,78)
(67,94,92)
(93,4,55)
(66,52,23)
(20,78,77)
(44,4,67)
(71,65,33)
(88,77,16)
(50,70,97)
(3,15,70)
(79,15,7)
(3,64,82)
(58,50,74)
(46,3,63)
(98,55,80)
(63,43,4)
(13,82,73)
(37,85,27)
(38,17,79)
(62,91,9)
(5,26,11)
(56,82,31)
(3,24,17)
(81,89,33)
(32,33,35)
(41,78,91)
(42,4,76)
(81,76,52)
(2,63,1)
(92,53,4)
(97,80,48)
(44,23,17)
(84,18,92)
(94,96,36)
(3,70,17)
(76,91,96)
(89,61,89)
(43,50,23)
(24,68,66)
(39,35,96)
(32,39,34)
(74,29,97)
(91,96,73)
(89,22,9)
(39,79,86)
(95,72,49)
(83,90,42)
(18,17,57)
(27,92,26)
(91,14,68)
(51,13,76)
(72,54,66)
(84,64,0)
(94,4,87)
(45,68,42)
(11,92,45)
(43,0,62)
(70,49,46)
(69,42,99)
(98,13,47)
(69,10,73)
(99,21,94)
(70,76,37)
(34,49,44)
(10,17,46)
(14,89,44)
(17,57,47)
(68,0,32)
(46,32,61)
(98,66,38)
(81,39,41)
(56,37,70)
(35,58,53)
(44,0,98)
(46,8,23)
(7,32,49)
(79,25,67)
(29,40,81)
(37,56,17)
(45,61,89)
(27,35,87)
(86,92,14)
(24,14,57)
(71,71,58)
(1,93,80)
(84,11,8)
(7,48,5)
(47,64,99)
(78,61,6)
(2,37,52)
(46,75,87)
(35,50,62)
(39,93,57)
(43,28,30)
(56,18,91)
(95,14,66)
(14,60,72)
(38,75,74)
(72,30,89)
(49,98,50)
(99,2,35)
(88,86,42)
(50,82,50)
(45,9,9)
(28,27,97)
(12,71,51)
(60,16,39)
(65,86,33)
(17,45,97)
(53,68,16)
(70,92,15)
(14,29,52)
(68,85,28)
(50,13,97)
(58,92,73)
(5,81,72)
(33,17,39)
(61,31,44)
(5,88,47)
(4,29,34)
(16,52,72)
(36,85,81)
(70,27,45)
(15,86,46)
(4,14,66)
(72,79,37)
(89,82,53)
(94,17,93)
(74,48,13)
(11,0,40)
(99,36,5)
(5,15,7)
(29,71,17)
(74,68,10)
(90,6,18)
(4,69,30)
(69,82,95)
(75,90,86)
(41,36,84)
(43,87,94)
(97,81,84)
(19,71,16)
(4,43,18)
(59,99,47)
(23,99,64)
(74,68,14)
(18,40,0)
(93,37,97)
(98,69,64)
(13,49,93)
(2,10,79)
(58,71,79)
(26,81,9)
(1,78,61)
(98,4,32)
(9,63,50)
(58,64,37)
(16,0,45)
(47,77,7)
(29,88,82)
(60,51,91)
(77,7,16)
(60,40,81)
(55,57,86)
(87,98,37)
(99,20,53)
(35,78,40)
(51,66,64)
(33,71,83)
(64,42,29)
(92,31,79)
(93,84,0)
(64,2,27)
(30,85,83)
(40,16,10)
(2,48,90)
(18,70,24)
(87,90,79)
(90,94,99)
(27,35,16)
(43,99,1)
(10,0,18)
(71,31,49)
(41,65,5)
(58,32,75)
(29,98,44)
(79,91,24)
(54,67,87)
(99,55,67)
(12,69,96)
(19,79,5)
(83,13,76)
(60,18,40)
(75,81,97)
(5,21,20)
(63,45,8)
(25,33,55)
(60,72,93)
(99,3,84)
(0,8,60)
(49,46,77)
(76,78,27)
(46,45,26)
(43,1,78)
(69,5,60)
(2,31,59)
(54,52,45)
(57,12,44)
(35,96,12)
(12,9,1)
(94,41,17)
(74,83,50)
(60,88,56)
(1,40,95)
(32,42,73)
(77,52,69)
(18,61,42)
(79,3,7)
(28,63,21)
(99,63,36)
(62,27,55)
(59,18,68)
(4,91,72)
(29,14,61)
(44,6,69)
(81,5,66)
(19,8,15)
(1,6,88)
(99,15,97)
(29,74,25)
(71,17,51)
(81,98,18)
(67,36,69)
(38,22,19)
(64,7,84)
(61,10,93)
(33,0,5)
(5,52,98)
(37,91,13)
(58,22,26)
(42,23,12)
(74,31,12)
(76,18,54)
(76,1,47)
(38,37,2)
(53,9,71)
(81,57,40)
(10,68,78)
(2,0,92)
(16,85,16)
(52,34,8)
(32,95,46)
(20,40,20)
(95,97,51)
(84,54,31)
(33,65,77)
(74,73,70)
(36,67,73)
(78,77,73)
(77,18,11)
(2,76,77)
(65,93,17)
(55,19,12)
(92,2,81)
(57,39,98)
(79,3,99)
(0,61,98)
(23,59,72)
(74,33,83)
(52,40,22)
(91,68,10)
(35,72,63)
(89,97,20)
(96,96,69)
(78,8,30)
(80,84,90)
(4,36,35)
(80,40,4)
(26,28,5)
(49,73,85)
(53,86,51)
(31,3,28)
(18,8,88)
(17,50,93)
(43,14,45)
(76,12,72)
(13,71,11)
(84,74,45)
(30,57,42)
(44,60,81)
(22,55,58)
(79,99,92)
(29,68,9)
(40,86,45)
(30,78,11)
(12,46,46)
(7,0,14)
(23,80,22)
(2,66,98)
(77,76,12)
(22,66,41)
(42,12,97)
(94,24,62)
(71,16,36)
(18,8,75)
(99,78,50)
(69,48,18)
(42,77,60)
(58,39,46)
(82,45,21)
(87,72,97)
(84,27,26)
(35,65,61)
(85,21,28)
(91,34,18)
(55,94,88)
(78,93,79)
(75,54,66)
(61,47,43)
(62,79,1)
(10,1,67)
(12,43,82)
(15,83,54)
(31,82,44)
(81,71,63)
(12,60,93)
(90,57,25)
(80,19,24)
(91,0,43)
(97,21,96)
(52,63,67)
(16,64,4)
(37,89,57)
(89,99,62)
(71,94,39)
(42,3,36)
(20,87,63)
(70,59,25)
(45,85,13)
(91,1,72)
(65,17,25)
(4,26,94)
(95,69,10)
(68,45,88)
(68,91,68)
(33,75,50)
(31,48,76)
(56,5,40)
(70,77,58)
(16,0,79)
(74,50,63)
(40,74,96)
(68,21,31)
(41,48,28)
(88,52,98)
(65,75,83)
(25,54,76)
(82,11,17)
(5,89,36)
(98,69,76)
(7,29,26)
(57,62,57)
(84,75,77)
(34,76,73)
(17,81,33)
(21,25,65)
(90,79,76)
(79,45,8)
(8,69,78)
(99,87,56)
(34,85,92)
(29,85,71)
(28,33,86)
(10,73,68)
(59,66,46)
(14,45,3)
(93,54,36)
(68,70,28)
(90,61,92)
(74,4,56)
(5,90,54)
(66,13,58)
(8,15,75)
(8,53,99)
(43,8,39)
(2,7,55)
(95,67,77)
(57,34,52)
(33,43,75)
(73,51,81)
(88,38,95)
(85,8,41)
(35,17,79)
(29,76,61)
(3,11,85)
(37,4,79)
(0,9,3)
(51,94,90)
(99,78,14)
(40,45,44)
(49,0,97)
(99,12,61)
(88,29,21)
(1,8,69)
(55,45,38)
(43,57,57)
(67,12,73)
(84,65,56)
(97,24,71)
(78,45,12)
(16,38,50)
(31,27,45)
(34,49,94)
(14,45,27)
(69,74,88)
(56,98,25)
(28,96,71)
(28,61,63)
(22,19,36)
(88,91,96)
(13,87,22)
(19,85,25)
(67,31,23)
(85,75,80)
(41,2,97)
(30,70,92)
(37,23,66)
(3,88,77)
(89,3,93)
(39,3,1)
(21,28,60)
(40,5,51)
(27,67,4)
(24,60,82)
(54,79,22)
(59,57,77)
(54,32,21)
(63,42,90)
(83,82,97)
(72,42,47)
(60,76,24)
(18,76,80)
(52,26,84)
(93,50,46)
(81,56,4)
(91,64,86)
(35,61,77)
(90,94,75)
(66,88,50)
(23,81,37)
(13,45,1)
(44,21,58)
(10,31,31)
(40,64,62)
(13,64,10)
(2,36,33)
(83,30,90)
(87,25,23)
(42,50,16)
(86,12,56)
(25,14,91)
(60,95,66)
(62,92,94)
(47,19,17)
(15,94,30)
(26,87,85)
(46,15,31)
(60,31,3)
(42,94,67)
(48,41,99)
(18,57,60)
(56,76,23)
(78,89,58)
(8,11,35)
(3,86,20)
(66,64,32)
(7,45,34)
(18,95,39)
(68,41,90)
(44,80,61)
(57,64,14)
(82,12,23)
(10,96,90)
(54,81,83)
(39,1,20)
(1,64,10)
(76,30,51)
(96,21,87)
(0,84,40)
(82,19,48)
(38,45,88)
(45,39,71)
(19,50,15)
(6,7,25)
(68,67,64)
(26,44,20)
(3,49,17)
(16,55,61)
(30,64,6)
(70,75,56)
(30,27,72)
(88,21,57)
(62,44,10)
(78,90,13)
(72,89,46)
(70,35,1)
(69,29,65)
(32,71,39)
(39,34,69)
(27,13,66)
(70,77,80)
(40,30,14)
(53,12,77)
(73,32,90)
(48,77,39)
(23,71,42)
(16,23,26)
(86,78,62)
(14,89,11)
(52,19,82)
(53,92,44)
(3,74,56)
(68,75,80)
(11,10,43)
(19,75,75)
(87,22,30)
(32,53,91)
(27,32,41)
(6,4,19)
(79,62,90)
(43,71,29)
(31,13,80)
(75,47,23)
(23,2,10)
(13,20,93)
(65,41,33)
(78,3,40)
(85,99,94)
(42,48,84)
(42,17,2)
(77,1,81)
(33,83,19)
(22,99,97)
(96,74,46)
(91,92,32)
(25,91,63)
(90,4,98)
(25,71,44)
(30,7,24)
(58,85,87)
(36,32,52)
(8,49,72)
(89,54,10)
(67,42,92)
(77,25,51)
(62,9,23)
(77,81,13)
(56,80,37)
(94,41,62)
(27,95,55)
(17,7,33)
(27,43,76)
(44,59,28)
(53,77,10)
(96,30,73)
(10,93,16)
(16,61,27)
(4,10,74)
(18,3,40)
(8,92,54)
(78,19,92)
(60,59,93)
(90,80,73)
(64,84,27)
(51,67,68)
(47,5,18)
(62,73,15)
(2,77,60)
(29,44,81)
(46,1,61)
(72,27,77)
(34,21,27)
(90,84,16)
(97,57,90)
(8,10,57)
(58,81,22)
(2,62,42)
(45,0,96)
(78,80,27)
(20,73,11)
(65,28,1)
(94,40,12)
(58,15,71)
(39,3,83)
(23,37,89)
(26,78,55)
(21,40,66)
(20,85,33)
(26,70,35)
(73,7,48)
(70,1,17)
(53,9,45)
(60,33,89)
(54,33,78)
(49,97,15)
(38,88,24)
(63,10,82)
(25,79,74)
(79,29,42)
(99,44,87)
(17,14,79)
(77,96,32)
(66,73,76)
(41,71,96)
(40,0,7)
(76,17,59)
(99,76,51)
(91,21,76)
(36,67,83)
(16,59,81)
(13,77,81)
(33,50,22)
(11,73,5)
(17,37,80)
(64,22,84)
(27,48,95)
(30,29,18)
(45,78,50)
(42,33,42)
(42,58,99)
(13,87,10)
(39,4,48)
(97,13,93)
(68,42,87)
(69,95,32)
(32,18,22)
(98,3,61)
(80,83,83)
(40,87,5)
(46,80,41)
(4,77,41)
(45,18,10)
(2,77,41)
(81,38,93)
(13,99,78)
(24,74,85)
(57,37,35)
(91,67,9)
(64,72,66)
(83,90,32)
(42,39,53)
(3,69,59)
(43,66,33)
(63,6,83)
(34,37,37)
(46,16,44)
(27,97,42)
(0,57,56)
(10,74,71)
(78,39,68)
(60,58,5)
(76,13,57)
(56,53,43)
(26,35,50)
(16,99,66)
(70,27,92)
(10,28,95)
(78,44,28)
(14,69,36)
(37,78,57)
(11,24,36)
(22,83,92)
(55,74,83)
(64,95,83)
(59,82,34)
(0,81,82)
(76,12,31)
(46,90,21)
(27,47,78)
(12,1,24)
(1,30,55)
(45,22,36)
(7,91,57)
(78,32,46)
(30,0,34)
(99,93,47)
(51,75,65)
(51,2,4)
(56,53,19)
(2,7,66)
(3,93,90)
(0,46,9)
(42,49,82)
(77,1,90)
(42,68,66)
(18,94,77)
(29,59,13)
(3,97,64)
(48,37,8)
(16,9,89)
(11,29,56)
(66,0,0)
(80,10,44)
(21,30,18)
(36,82,17)
(83,5,85)
(62,89,46)
(13,62,64)
(27,12,79)
(48,0,46)
(12,17,88)
(65,47,69)
(54,50,86)
(90,87,15)
(10,19,82)
(85,54,89)
(40,88,63)
(73,52,40)
(58,80,26)
(30,15,39)
(50,72,40)
(8,52,17)
(45,89,77)
(97,87,8)
(60,3,34)
(10,62,56)
(76,4,79)
(87,39,2)
(26,33,85)
(46,91,95)
(50,41,19)
(10,98,72)
(76,34,97)
(46,33,42)
(31,3,0)
(99,19,92)
(69,6,39)
(58,54,87)
(41,45,50)
(40,60,78)
(70,55,62)
(90,67,35)
(21,32,47)
(72,91,60)
(54,12,67)
(65,60,57)
(64,66,68)
(8,56,1)
(45,96,97)
(36,6,64)
(27,40,27)
(69,70,14)
(57,80,37)
(91,11,26)
(32,83,11)
(92,65,65)
(55,37,45)
(26,21,54)
(38,60,55)
(97,52,13)
(51,2,52)
(12,86,2)
(39,45,27)
(32,71,39)
(94,32,98)
(99,42,22)
(28,91,80)
(8,15,70)
(32,27,21)
(82,9,15)
(89,74,73)
(41,37,54)
(50,89,79)
(11,11,40)
(6,11,13)
(71,16,24)
(57,33,53)
(79,50,77)
(41,61,75)
(40,5,93)
(47,82,72)
(21,67,26)
(9,10,80)
(79,45,8)
(50,7,90)
(59,72,27)
(87,42,65)
(49,62,81)
(38,62,63)
(90,56,88)
(51,72,33)
(69,46,48)
(62,88,88)
(8,56,91)
(34,96,20)
(62,63,50)
(91,91,61)
(65,17,83)
(10,30,96)
(84,74,87)
(89,96,47)
(75,47,88)
(61,89,95)
(20,59,56)
(10,18,92)
(36,36,21)
(30,2,78)
(32,29,42)
(31,71,9)
(76,4,9)
(5,11,20)
(11,43,78)
(92,60,20)
(7,32,73)
(33,10,30)
(27,74,18)
(48,63,86)
(14,96,53)
(63,83,61)
(8,4,52)
(21,41,32)
(18,2,6)
(53,37,90)
(13,28,62)
(46,85,51)
(47,51,95)
(80,99,6)
(85,60,67)
(26,39,80)
(1,65,79)
(62,71,65)
(59,47,32)
(54,72,80)
(92,79,46)
(11,14,48)
(85,43,17)
(3,70,23)
(4,3,78)
(3,23,68)
(42,71,73)
(5,59,15)
(31,70,48)
(51,9,70)
(98,60,63)
(24,36,64)
(59,84,63)
(75,61,60)
(7,26,19)
(95,91,31)
(63,46,25)
(76,41,10)
(81,92,9)
(57,68,87)
(37,40,60)
(90,23,36)
(98,36,21)
(36,63,71)
(0,91,71)
(89,34,46)
(95,20,47)
(64,25,12)
(79,47,69)
(80,34,2)
(86,16,4)
(65,57,93)
(54,53,89)
(45,56,21)
(20,81,1)
(43,97,25)
(68,87,51)
(43,20,17)
(17,74,62)
(22,70,27)
(17,0,10)
(37,62,9)
(14,22,93)
(57,73,62)
(56,63,59)
(87,47,58)
(66,93,40)
(88,15,99)
(40,86,86)
(34,29,5)
(89,78,81)
(65,22,30)
(95,44,78)
(23,57,25)
(53,64,78)
(85,0,97)
(76,58,62)
(61,0,19)
(94,16,17)
(71,23,77)
(18,9,21)
(40,4,63)
(43,87,56)
(9,90,6)
(12,17,41)
(41,72,85)
(14,45,67)
(89,44,77)
(67,89,88)
(51,73,24)
(61,97,68)
(46,51,77)
(41,51,71)
(77,91,14)
(77,7,8)
(45,22,60)
(27,57,65)
(97,20,13)
(12,98,21)
(42,26,19)
(50,21,3)
(73,79,32)
(90,54,32)
(1,42,83)
(85,37,28)
(56,39,9)
(24,37,64)
(38,10,80)
(14,14,39)
(63,78,93)
(20,0,66)
(17,66,18)
(55,86,39)
(26,97,41)
(0,29,19)
(63,87,47)
(87,28,46)
(29,65,64)
(29,15,79)
(30,9,53)
(18,92,45)
(35,63,62)
(2,66,64)
(98,89,45)
(76,82,96)
(20,71,76)
(21,35,47)
(75,29,71)
(16,11,57)
(49,94,83)
(41,27,53)
(93,62,58)
(24,86,38)
(24,70,26)
(21,91,53)
(94,90,71)
(87,31,55)
(37,63,42)
(21,43,32)
(55,55,94)
(20,51,32)
(89,95,53)
(27,0,53)
(10,43,45)
(41,99,75)
(37,96,27)
(47,42,78)
(22,4,60)
(27,41,45)
(74,60,75)
(74,86,31)
(28,17,55)
(56,0,83)
(50,66,37)
(60,95,74)
(81,46,54)
(25,22,7)
(38,20,75)
(77,12,83)
(72,61,31)
(82,88,55)
(62,20,98)
(41,54,77)
(61,98,30)
(31,93,38)
(48,99,7)
(23,39,4)
(71,85,10)
(56,23,37)
(25,55,18)
(74,30,77)
(82,66,81)
(95,31,56)
(89,0,6)
(33,87,64)
(24,0,28)
(77,51,81)
(82,50,85)
(2,50,28)
(34,37,96)
(15,85,96)
(31,57,45)
(26,31,13)
(82,17,80)
(98,69,72)
(62,61,60)
(11,97,5)
(19,25,5)
(25,34,85)
(66,75,12)
(24,80,55)
(63,42,7)
(98,5,51)
(33,44,58)
(92,20,80)
(91,18,93)
(70,19,10)
(1,41,20)
(10,92,78)
(32,71,43)
(37,64,99)
(62,43,65)
(73,5,80)
(89,46,98)
(77,56,86)
(84,16,12)
(72,15,19)
(5,74,28)
(79,38,89)
(81,70,52)
(4,8,18)
(36,22,21)
(67,86,20)
(22,75,62)
(71,66,49)
(24,79,88)
(12,80,21)
(49,88,44)
(91,12,77)
(88,34,14)
(79,54,67)
(2,22,38)
(44,97,32)
(80,56,29)
(91,97,45)
(74,47,30)
(94,29,3)
(74,78,21)
(70,78,52)
(63,25,92)
(8,55,99)
(13,16,43)
(86,91,6)
(94,52,81)
(29,42,36)
(27,77,17)
(34,61,56)
(14,24,84)
(79,78,7)
(5,26,41)
(46,72,67)
(66,5,63)
(52,30,76)
(78,71,9)
(96,14,26)
(25,82,99)
(35,87,0)
(27,69,31)
(77,60,51)
(32,25,75)
(88,8,27)
(21,56,69)
(89,18,79)
(36,61,93)
(64,65,49)
(55,7,51)
(66,20,10)
(37,72,86)
(8,41,29)
(95,11,24)
(30,57,19)
(82,58,71)
(79,47,90)
(87,44,47)
(74,26,28)
(18,74,36)
(45,71,58)
(41,46,82)
(1,87,89)
(55,80,84)
(34,85,12)
(74,75,50)
(90,86,28)
(13,98,90)
(68,94,45)
(6,36,81)
(50,37,12)
(81,96,11)
(20,98,17)
(30,37,57)
(58,93,84)
(79,9,36)
(87,49,43)
(1,85,74)
(52,71,42)
(21,7,1)
(80,65,43)
(29,95,58)
(78,18,92)
(21,67,34)
(84,47,31)
(52,87,31)
(11,73,55)
(94,33,58)
(61,30,40)
(61,71,81)
(57,47,79)
(6,64,33)
(15,53,74)
(86,49,20)
(43,9,33)
(2,91,3)
(53,55,85)
(34,28,73)
(44,31,54)
(45,62,77)
(63,5,22)
(80,73,4)
(72,93,40)
(62,14,10)
(0,18,93)
(77,97,9)
(2,16,54)
(2,51,87)
(90,26,25)
(65,84,76)
(38,88,65)
(5,29,11)
(32,20,13)
(5,5,30)
(32,52,48)
(40,74,87)
(63,1,56)
(36,51,45)
(9,20,32)
(66,90,8)
(33,10,68)
(16,70,1)
(40,18,41)
(9,78,49)
(58,76,91)
(46,18,33)
(28,39,24)
(88,82,74)
(96,86,43)
(77,87,52)
(52,47,70)
(60,37,5)
(73,94,46)
(47,51,88)
(75,60,52)
(32,87,61)
(58,77,12)
(16,48,92)
(2,84,32)
(24,85,85)
(30,56,23)
(68,57,68)
(75,49,47)
(96,39,50)
(32,68,60)
(96,83,74)
(48,5,7)
(44,34,92)
(10,49,9)
(16,91,84)
(83,25,74)
(27,16,29)
(78,73,63)
(66,3,61)
(75,85,44)
(89,73,27)
(14,91,2)
(85,29,3)
(83,25,59)
(1,24,27)
(31,52,1)
(65,7,92)
(73,59,77)
(36,66,22)
(26,59,78)
(7,8,19)
(35,50,58)
(82,9,15)
(13,49,61)
(28,50,6)
(37,9,65)
(78,51,93)
(92,23,72)
(54,85,55)
(62,7,11)
(33,68,75)
(68,55,48)
(12,62,92)
(61,77,3)
(70,58,33)
(79,0,2)
(58,0,74)
(94,17,66)
(69,52,82)
(26,13,45)
(61,23,8)
(65,54,87)
(20,33,47)
(51,76,14)
(56,34,23)
(72,56,88)
(25,6,37)
(30,75,40)
(96,36,93)
(20,46,81)
(30,57,14)
(6,86,89)
(12,26,66)
(59,9,53)
(34,60,8)
(99,51,25)
(69,83,11)
(0,51,75)
(81,50,11)
(54,67,18)
(19,54,14)
(60,12,39)
(13,92,53)
(32,42,8)
(39,39,46)
(87,25,82)
(30,16,63)
(52,90,70)
(37,12,20)
(65,30,14)
(76,17,45)
(8,74,61)
(25,11,49)
(59,80,78)
(55,46,61)
(89,69,52)
(34,22,97)
(61,83,88)
(8,31,37)
(9,17,75)
(5,78,15)
(85,4,28)
(42,84,71)
(53,60,4)
(39,59,73)
(23,91,20)
(70,37,33)
(51,14,55)
(93,23,95)
(99,27,57)
(87,86,76)
(86,92,94)
(80,57,44)
(1,59,2)
(64,44,76)
(28,65,69)
(29,60,97)
(63,24,58)
(12,84,9)
(64,50,90)
(57,37,42)
(89,34,19)
(59,80,89)
(64,74,32)
(80,33,53)
(92,72,65)
(22,63,90)
(76,7,83)
(76,23,72)
(39,34,27)
(90,84,9)
(56,22,83)
(29,97,13)
(75,22,72)
(15,17,84)
(67,61,95)
(47,1,64)
(0,51,73)
(35,47,64)
(81,16,68)
(26,66,41)
(25,73,11)
(32,26,23)
(79,97,79)
(4,30,48)
(8,69,96)
(74,64,88)
(64,8,26)
(36,3,29)
(69,66,93)
(83,31,27)
(42,42,61)
(3,21,32)
(85,37,1)
(96,92,31)
(78,11,5)
(88,51,84)
(45,25,35)
(97,32,57)
(17,50,0)
(60,10,46)
(5,2,62)
(6,0,27)
(99,80,44)
(74,9,40)
(78,67,43)
(11,28,81)
(4,29,81)
(80,90,71)
(30,46,79)
(33,52,0)
(73,39,12)
(31,0,63)
(19,75,81)
(98,71,96)
(81,7,33)
(47,82,41)
(41,8,73)
(59,79,90)
(57,62,40)
(54,94,26)
(4,68,50)
(56,29,18)
(40,84,60)
(82,90,65)
(46,45,77)
(85,22,45)
(70,95,28)
(13,43,69)
(49,19,22)
(67,6,55)
(6,89,70)
(88,60,89)
(12,18,7)
(53,96,47)
(43,90,1)
(55,26,73)
(3,31,76)
(60,54,95)
(45,32,30)
(74,68,73)
(48,71,30)
(95,25,22)
(87,84,34)
(40,69,99)
(36,11,15)
(43,84,8)
(67,79,38)
(86,59,84)
(61,7,45)
(31,30,61)
(93,1,6)
(47,27,27)
(81,96,1)
(91,81,13)
(97,61,14)
(18,71,90)
(23,8,13)
(27,85,90)
(36,12,83)
(21,55,62)
(85,58,94)
(61,65,46)
(28,78,78)
(44,27,50)
(91,50,4)
(23,40,11)
(30,27,63)
(81,48,18)
(38,27,47)
(79,62,61)
(24,33,31)
(46,18,96)
(95,22,74)
(55,93,68)
(56,27,14)
(22,77,50)
(13,8,73)
(5,98,37)
(35,94,84)
(48,87,85)
(92,39,12)
(61,41,41)
(73,7,81)
(77,77,6)
(64,5,25)
(88,88,48)
(13,49,68)
(59,36,8)
(38,6,71)
(14,14,14)
(80,59,16)
(50,14,45)
(81,31,61)
(24,56,0)
(60,95,28)
(98,5,25)
(60,3,11)
(4,43,86)
(78,48,5)
(38,67,43)
(50,82,72)
(56,89,15)
(38,58,84)
(4,31,74)
(70,35,83)
(63,93,25)
(18,88,65)
(48,16,47)
(37,46,51)
(30,77,70)
(4,31,47)
(49,28,92)
(89,39,30)
(18,19,87)
(2,41,57)
(46,83,93)
(28,68,12)
(95,49,63)
(44,19,14)
(70,96,89)
(40,25,38)
(97,89,82)
(47,47,3)
(7,43,27)
(48,77,40)
(42,59,17)
(68,17,35)
(76,60,53)
(79,16,18)
(75,6,53)
(45,53,68)
(45,32,14)
(96,16,75)
(62,35,34)
(72,25,5)
(38,41,19)
(78,47,89)
(40,48,5)
(90,67,31)
(27,71,80)
(77,62,21)
(46,48,28)
(22,61,52)
(22,88,36)
(41,83,51)
(98,84,74)
(22,11,89)
